Country,Year,SP.POP.TOTL,SH.TBS.INCD,SH.IMM.MEAS,SE.XPD.TOTL.GD.ZS,SH.DYN.AIDS.ZS,SP.DYN.LE00.IN,SH.IMM.IDPT,SH.XPD.CHEX.GD.ZS,SN.ITK.DEFC.ZS,NY.GDP.PCAP.CD
Sao Tome and Principe,2011,186044.0,129.0,91.0,8.89109992980957,1.1,64.902,96.0,6.75577354,13.5,1244.2716246937775
Sao Tome and Principe,2012,189924.0,107.0,92.0,6.33950996398926,1.0,65.746,96.0,6.47629499,13.3,1319.900832690114
Sao Tome and Principe,2013,193757.0,134.0,91.0,5.93969011306763,0.9,66.328,97.0,7.93743801,12.9,1551.1929045744228
Sao Tome and Principe,2014,197497.0,141.0,92.0,3.7490599155426,0.8,66.845,95.0,6.73101854,13.0,1754.6004708082994
Sao Tome and Principe,2015,201124.0,156.0,93.0,3.86459994316101,0.8,67.249,96.0,5.34009647,12.9,1571.498539924396
Sao Tome and Principe,2016,204632.0,162.0,93.0,5.17303991317749,0.7,67.492,96.0,6.43088818,12.9,1688.375302885093
Sao Tome and Principe,2017,208036.0,117.0,90.0,5.03636980056763,0.7,68.267,95.0,6.46091604,12.5,1805.52465051182
Sao Tome and Principe,2018,211344.0,124.0,95.0,5.23510980606079,0.6,68.355,95.0,5.84369802,12.8,1950.6293518093676
Sao Tome and Principe,2019,214599.0,114.0,95.0,5.92154979705811,0.6,68.523,95.0,5.52976227,13.0,1991.7382638518327
Suriname,2015,575475.0,32.0,76.0,5.53467988967896,1.4,70.8,73.0,6.21926689,7.8,8907.75122246823
Suriname,2016,581453.0,25.0,76.0,5.6405200958252,1.4,71.592,77.0,6.35384083,8.3,5705.426967326519
Suriname,2017,587559.0,28.0,76.0,5.45867013931274,1.4,72.417,67.0,5.9441762,8.3,6112.851175093364
Suriname,2018,593715.0,38.0,77.0,4.92254018783569,1.4,72.553,81.0,7.8974061,8.0,6730.846882963927
Suriname,2019,600301.0,29.0,64.0,6.83226013183594,1.3,72.242,77.0,9.7369957,8.0,6690.044786012282
Slovak Republic,2001,5378867.0,21.0,99.0,3.93569993972778,0.1,73.40243902439026,99.0,5.3315053,6.1,5722.168182808297
Slovak Republic,2002,5376912.0,21.0,99.0,4.24539995193481,0.1,73.60487804878049,99.0,5.50947618,6.2,6564.6963137366465
Slovak Republic,2003,5373374.0,21.0,99.0,4.20956993103027,0.1,73.60487804878049,99.0,5.44849873,6.0,8731.937368243807
Slovak Republic,2004,5372280.0,14.0,99.0,4.10157012939453,0.1,73.95853658536586,99.0,6.37190485,5.8,10691.446549525903
Slovak Republic,2005,5372807.0,15.0,98.0,3.75995993614197,0.1,73.90487804878049,99.0,6.58870029,5.5,11690.11346894073
Slovak Republic,2006,5373054.0,14.0,98.0,3.70770001411438,0.1,74.2048780487805,99.0,6.85076714,5.6,13170.784980467546
Slovak Republic,2007,5374622.0,13.0,99.0,3.52321004867554,0.1,74.20731707317074,99.0,7.17735386,5.4,16106.0604446695
Slovak Republic,2008,5379233.0,12.0,99.0,3.52165007591248,0.1,74.7048780487805,99.0,6.9563446,4.9,18753.584941381567
Slovak Republic,2009,5386406.0,9.7,99.0,4.00641012191772,0.1,74.90975609756099,99.0,7.94779444,4.7,16597.208458136094
Slovak Republic,2010,5391428.0,8.7,98.0,4.06091022491455,0.1,75.11219512195122,99.0,7.73118067,5.0,16908.84795648763
Slovak Republic,2011,5398384.0,8.0,98.0,3.91519999504089,0.1,75.95853658536586,99.0,7.3478632,5.8,18509.740215754096
Slovak Republic,2012,5407579.0,6.8,99.0,3.87419009208679,0.1,76.10975609756099,99.0,7.54334021,5.6,17498.353900259353
Slovak Republic,2013,5413393.0,8.5,98.0,4.08405017852783,0.1,76.41219512195123,98.0,7.49961424,5.4,18276.009551654624
Slovak Republic,2014,5418649.0,6.8,97.0,4.23041009902954,0.1,76.81219512195123,97.0,6.89176321,5.8,18719.988140937126
Slovak Republic,2015,5423801.0,6.5,95.0,4.59206008911133,0.1,76.56341463414634,96.0,6.7925415,5.8,16390.882174850707
Slovak Republic,2016,5430798.0,5.9,95.0,3.91286993026733,0.1,77.16585365853659,96.0,7.11029387,5.6,16563.44049712289
Slovak Republic,2017,5439232.0,4.8,96.0,3.94278001785278,0.1,77.16585365853659,96.0,6.77144289,4.4,17585.197002256966
Slovak Republic,2018,5446771.0,5.8,96.0,3.97256994247437,0.1,77.2658536585366,96.0,6.70504332,3.9,19486.39368455051
Slovak Republic,2019,5454147.0,4.5,96.0,4.29046010971069,0.1,77.66585365853659,97.0,6.9586463,3.7,19383.481044522818
Slovenia,2001,1992060.0,21.0,94.0,5.7568302154541,0.1,75.75853658536586,92.0,7.87602425,2.5,10479.759630927281
Slovenia,2002,1994530.0,20.0,93.0,5.67286014556885,0.1,76.00731707317074,93.0,8.02119923,2.5,11777.155657881414
Slovenia,2003,1995733.0,16.0,94.0,5.70333003997803,0.1,76.85853658536585,95.0,8.09883595,2.5,14849.037241503169
Slovenia,2004,1997012.0,14.0,94.0,5.64425992965698,0.1,77.20731707317073,94.0,7.93957281,2.5,17233.138561127915
Slovenia,2005,2000474.0,15.0,94.0,5.60408020019531,0.1,77.61219512195122,95.0,7.99595737,2.5,18098.90854400028
Slovenia,2006,2006868.0,12.0,96.0,5.59066009521484,0.1,78.08658536585367,97.0,7.82322741,2.5,19672.965555414557
Slovenia,2007,2018122.0,12.0,96.0,5.11661005020142,0.1,78.56097560975611,97.0,7.51139164,2.5,23817.88673202007
Slovenia,2008,2021316.0,12.0,96.0,5.10951995849609,0.1,78.7658536585366,97.0,7.85466576,2.5,27595.599965399237
Slovenia,2009,2039669.0,10.0,95.0,5.55496978759766,0.1,78.97073170731707,96.0,8.540802,2.5,24792.12798055042
Slovenia,2010,2048583.0,9.4,95.0,5.54546022415161,0.1,79.4219512195122,96.0,8.56503296,2.5,23532.480854546822
Slovenia,2011,2052843.0,10.0,96.0,5.541259765625,0.1,79.97073170731709,96.0,8.53639603,2.5,25128.015043130395
Slovenia,2012,2057159.0,7.4,95.0,5.62023019790649,0.1,80.12439024390244,96.0,8.71509933,2.5,22641.805122502992
Slovenia,2013,2059953.0,7.7,94.0,5.4057297706604,0.1,80.3219512195122,95.0,8.74028301,2.5,23503.282485025542
Slovenia,2014,2061980.0,7.9,94.0,5.29169988632202,0.1,81.0780487804878,95.0,8.50197506,2.5,24247.17331840832
Slovenia,2015,2063531.0,7.1,94.0,4.90953016281128,0.1,80.77560975609757,95.0,8.49823952,2.5,20890.166430417266
Slovenia,2016,2065042.0,6.5,92.0,4.79266977310181,0.1,81.17560975609757,94.0,8.4630394,2.5,21678.359467062946
Slovenia,2017,2066388.0,6.1,93.0,4.78053998947144,0.1,81.02926829268294,94.0,8.18522835,2.5,23514.025460414683
Slovenia,2018,2073894.0,5.4,93.0,4.93587017059326,0.1,81.3780487804878,93.0,8.27940369,2.5,26123.747127791055
Slovenia,2019,2088385.0,5.3,94.0,4.9102897644043,0.1,81.52926829268293,95.0,8.52386475,2.5,26016.078683914027
Eswatini,2001,1041396.0,1010.0,93.0,4.83824014663696,23.6,45.975,84.0,5.13895321,10.5,1481.163081953529
Eswatini,2002,1050809.0,1110.0,93.0,4.44086980819702,24.3,44.486,85.0,5.5229826,9.7,1362.9766449153205
Eswatini,2003,1058797.0,1270.0,93.0,5.81677007675171,25.0,43.349,85.0,6.37864399,8.3,2075.57511128056
Eswatini,2004,1065764.0,1320.0,93.0,5.40160989761353,25.5,42.538,86.0,6.81432486,8.4,2599.15214954166
Eswatini,2005,1071886.0,1420.0,93.0,6.48462009429932,25.9,42.125,86.0,7.37623358,9.2,2964.9855412884267
Eswatini,2006,1077735.0,1460.0,93.0,6.55475997924805,26.3,43.12,87.0,7.82560015,10.2,3053.954669682251
Eswatini,2008,1089870.0,1390.0,94.0,6.61812019348145,27.1,44.175,88.0,8.85792923,10.9,3022.464592298127
Eswatini,2009,1094886.0,1590.0,94.0,6.47135019302368,27.5,44.639,88.0,8.63292217,15.0,3270.127727384148
Eswatini,2010,1099920.0,1590.0,94.0,6.11837005615234,27.9,46.619,89.0,8.59125805,17.6,4035.5466073005555
Eswatini,2011,1105371.0,1300.0,87.0,6.86432981491089,28.2,48.195,91.0,8.46997261,19.3,4360.979186403389
Eswatini,2012,1111444.0,1110.0,88.0,5.59408855438232,28.5,49.835,95.0,7.82028151,16.2,4396.5625194672175
Eswatini,2013,1118319.0,1030.0,96.0,5.08461046218872,29.0,51.486,98.0,7.45686579,13.8,4111.109647340793
Eswatini,2014,1125865.0,855.0,97.0,7.07059001922607,29.4,53.05,98.0,7.25702429,12.7,3928.5068277953756
Eswatini,2015,1133936.0,648.0,89.0,5.35575008392334,29.6,55.019,90.0,7.05950689,12.8,3583.3112903134265
Eswatini,2016,1142524.0,537.0,89.0,5.41466999053955,29.8,56.659,90.0,6.82044792,13.0,3339.9928989032724
Eswatini,2017,1151390.0,502.0,89.0,6.13809013366699,29.7,57.895,90.0,6.98103666,12.4,3824.046783384993
Eswatini,2018,1160428.0,441.0,85.0,5.67916011810303,29.4,59.411,90.0,7.2573719,11.8,4020.2730502239374
Eswatini,2019,1169613.0,363.0,81.0,5.64554977416992,29.1,60.549,90.0,6.78069067,11.1,3843.3773913814007
Chad,2001,8538804.0,152.0,26.0,2.42614006996155,2.2,47.85,26.0,5.29329205,38.8,200.36100613734064
Chad,2004,9613503.0,151.0,16.0,1.59294998645782,1.9,48.232,21.0,5.50012302,37.1,460.06704623842944
Chad,2005,10005012.0,151.0,27.0,1.69476997852325,1.9,48.312,25.0,4.84111404,37.8,664.5976093814916
Chad,2009,11496128.0,148.0,36.0,2.31173992156982,1.6,49.196,24.0,4.44166517,35.7,808.1615630373311
Chad,2010,11894727.0,147.0,46.0,1.98194003105164,1.6,49.584,39.0,4.06023169,31.4,896.8766357406298
Chad,2011,12317730.0,147.0,54.0,2.25789999961853,1.6,50.009,33.0,3.91046619,26.0,988.1942145685243
Chad,2012,12754906.0,146.0,63.0,2.20615005493164,1.5,50.54,40.0,3.85607743,25.4,969.6162149387759
Chad,2013,13216766.0,146.0,57.0,2.85070991516113,1.5,50.781,39.0,4.06645155,25.6,980.083591998081
Chad,2014,13697126.0,145.0,45.0,2.59999990463257,1.4,51.202,36.0,4.27316856,27.0,1017.7878239279044
Chad,2015,14140274.0,144.0,46.0,2.40000009536743,1.4,51.589,42.0,4.52395439,28.0,774.4116005043749
Chad,2016,14592585.0,144.0,37.0,2.29999995231628,1.3,52.083,41.0,5.05077505,28.5,691.9800949430917
Chad,2017,15085884.0,143.0,37.0,2.45481991767883,1.3,52.308,41.0,4.55722904,29.1,662.8975300450182
Chad,2018,15604210.0,142.0,42.0,2.25947999954224,1.2,52.825,46.0,4.1669445,30.3,720.2650469643526
Chad,2019,16126866.0,142.0,41.0,2.37245988845825,1.2,53.259,50.0,4.3536315,31.7,701.6212165947637
Togo,2001,5145426.0,53.0,40.0,3.76704001426697,3.7,54.86,50.0,2.88543582,31.3,288.1078752385879
Togo,2002,5281538.0,56.0,48.0,3.48744988441467,3.7,55.311,59.0,2.90226316,31.1,323.14414843652185
Togo,2003,5421001.0,60.0,68.0,3.32609009742737,3.6,55.639,72.0,2.93838358,29.8,390.3036271567552
Togo,2004,5565218.0,66.0,70.0,3.10963010787964,3.5,55.569,71.0,3.08552408,28.7,406.0923834951559
Togo,2005,5711597.0,71.0,70.0,3.15978002548218,3.3,55.962,82.0,3.30243444,27.7,399.44744971768415
Togo,2006,5874240.0,74.0,78.0,3.43500995635986,3.2,56.222,84.0,3.44604039,27.2,400.32150685215896
Togo,2007,6047537.0,77.0,71.0,3.51062989234924,3.1,56.511,82.0,3.86664653,26.2,440.2804560668235
Togo,2008,6222482.0,78.0,63.0,3.2853000164032,3.0,56.695,81.0,3.84063792,25.5,534.1400955510749
Togo,2009,6398624.0,77.0,66.0,3.86788010597229,2.9,57.011,78.0,4.07617235,23.0,528.1226971568292
Togo,2010,6571855.0,76.0,68.0,4.09635019302368,2.8,57.304,83.0,4.45492935,20.8,521.8407124644939
Togo,2011,6748672.0,73.0,72.0,4.3092999458313,2.7,57.925,85.0,4.55412006,19.4,573.8105585434159
Togo,2012,6926635.0,69.0,72.0,4.71920013427734,2.6,58.073,84.0,4.80786562,19.4,559.1904856109876
Togo,2013,7106229.0,64.0,72.0,4.42364978790283,2.6,58.684,84.0,4.94373512,19.4,608.1503503942489
Togo,2014,7288383.0,58.0,77.0,4.78455018997192,2.5,58.853,84.0,5.07536507,20.2,627.7094023335369
Togo,2015,7473229.0,52.0,75.0,5.10860013961792,2.4,59.396,82.0,4.9564662,20.5,559.4457465493778
Togo,2016,7661354.0,46.0,73.0,3.6864900588989302,2.3,59.55,82.0,5.35245514,21.2,787.2801815676327
Togo,2017,7852795.0,41.0,77.0,3.7605299949646,2.2,60.154,83.0,6.49387741,21.0,814.41990710498
Togo,2018,8046679.0,38.0,71.0,4.04394006729126,2.1,60.244,81.0,6.08747768,20.7,883.8678323072559
Togo,2019,8243094.0,37.0,75.0,4.06913995742798,2.0,60.901,84.0,5.72606897,20.1,875.9326592347976
Thailand,2001,63649892.0,245.0,94.0,4.81787014007568,2.0,72.613,96.0,3.02623773,17.3,1889.971410798339
Thailand,2002,64222580.0,244.0,94.0,3.86491990089417,1.9,72.93,96.0,3.334723,16.4,2091.178075608326
Thailand,2003,64776956.0,240.0,96.0,3.72561001777649,1.9,73.155,98.0,3.24312782,15.0,2350.846459179948
Thailand,2004,65311166.0,232.0,96.0,4.03088998794556,1.8,73.08,98.0,3.13893151,13.7,2647.261719872615
Thailand,2005,65821360.0,224.0,96.0,3.93859004974365,1.7,73.82,98.0,3.15972233,11.9,2876.247918310768
Thailand,2006,66319525.0,215.0,96.0,4.05038022994995,1.7,74.938,98.0,3.09970856,10.6,3343.7844511844196
Thailand,2007,66826754.0,205.0,96.0,3.60314989089966,1.6,75.187,98.0,3.19277525,10.2,3934.6887434099326
Thailand,2008,67328239.0,196.0,98.0,3.50850009918213,1.6,75.492,99.0,3.45933914,10.6,4327.797600315936
Thailand,2009,67813654.0,188.0,98.0,3.86193990707397,1.6,75.842,99.0,3.61939621,10.3,4154.184296827479
Thailand,2010,68270489.0,181.0,98.0,3.5084400177002,1.5,76.131,99.0,3.39009833,9.9,4996.372886027877
Thailand,2011,68712846.0,176.0,98.0,4.80555009841919,1.5,76.421,99.0,3.56825471,9.0,5396.649426317645
Thailand,2012,69157023.0,172.0,98.0,3.59691834449768,1.5,76.772,99.0,3.5229404,8.8,5748.631241069611
Thailand,2013,69578602.0,170.0,99.0,3.82439851760864,1.4,77.083,99.0,3.45313334,8.2,6041.127459709904
Thailand,2014,69960943.0,167.0,99.0,3.91917753219604,1.4,77.415,99.0,3.68448091,7.8,5822.383698582761
Thailand,2015,70294397.0,163.0,99.0,3.86397624015808,1.3,77.717,99.0,3.66788888,7.3,5708.796924810308
Thailand,2016,70607037.0,160.0,99.0,3.76761746406555,1.3,78.049,99.0,3.7540946,7.5,5854.461088001624
Thailand,2017,70898202.0,156.0,99.0,3.46532154083252,1.3,78.394,99.0,3.84309888,7.7,6436.791746051571
Thailand,2018,71127802.0,153.0,96.0,3.19860005378723,1.2,78.662,97.0,3.8184948,7.8,7124.5645435425495
Thailand,2019,71307763.0,150.0,96.0,3.02062010765076,1.2,78.975,97.0,3.78912091,8.0,7630.039609918727
Timor-Leste,2008,1043076.0,498.0,73.0,8.67057037353516,0.1,64.329,79.0,6.96563959,32.4,621.71188473918
Timor-Leste,2009,1065540.0,498.0,70.0,12.9034595489502,0.1,64.854,72.0,7.30931854,31.8,682.1727857778883
Timor-Leste,2010,1088486.0,498.0,66.0,11.1076097488403,0.1,65.304,72.0,6.47058773,31.2,810.141604829329
Timor-Leste,2011,1112976.0,498.0,62.0,10.1947298049927,0.1,65.697,67.0,6.78081751,29.3,936.5983448461424
Timor-Leste,2012,1137676.0,498.0,73.0,7.16674518585205,0.1,66.081,83.0,7.06785393,28.3,1019.9648677512138
Timor-Leste,2013,1161555.0,498.0,70.0,5.68140316009521,0.1,66.44,82.0,8.5323782,26.7,1201.4235814383821
Timor-Leste,2014,1184830.0,498.0,74.0,7.66011190414429,0.1,66.787,77.0,7.60483742,25.3,1221.534269542677
Timor-Leste,2015,1205813.0,498.0,70.0,6.29563283920288,0.1,67.137,76.0,7.67216587,24.5,1322.3009129909033
Timor-Leste,2016,1224562.0,498.0,73.0,6.01923990249634,0.1,67.446,79.0,6.89625216,24.2,1347.9263357175137
Timor-Leste,2017,1243235.0,498.0,77.0,5.14450883865356,0.1,67.745,83.0,6.7448473,24.6,1283.5258504687367
Timor-Leste,2018,1261845.0,498.0,77.0,4.81987905502319,0.2,68.017,83.0,7.61165237,25.1,1239.3661216715286
Timor-Leste,2019,1280438.0,498.0,85.0,4.137038230896,0.2,68.268,90.0,7.15850592,25.0,1584.263843782612
Trinidad and Tobago,2001,1338567.0,18.0,91.0,3.06528997421265,1.2,69.646,91.0,4.0346489,10.0,6592.776647953412
Trinidad and Tobago,2002,1345964.0,11.0,87.0,3.54300999641418,1.3,70.488,96.0,4.72302485,10.5,6692.804355045123
Trinidad and Tobago,2003,1353548.0,12.0,88.0,3.13660001754761,1.3,69.729,91.0,4.18767166,11.1,8352.463157618551
Trinidad and Tobago,2011,1420020.0,18.0,92.0,4.29602003097534,1.4,73.278,90.0,4.72197914,7.2,17910.319154168017
Trinidad and Tobago,2012,1430377.0,22.0,85.0,4.54982995986938,1.4,73.716,92.0,4.87719965,6.7,18961.233593264373
Trinidad and Tobago,2013,1440729.0,20.0,91.0,5.11880016326904,1.3,73.962,92.0,5.02981281,6.6,19821.5286451733
Trinidad and Tobago,2014,1450661.0,20.0,96.0,5.33194017410278,1.3,74.215,92.0,5.20177984,6.6,20327.983455223683
Trinidad and Tobago,2015,1460177.0,15.0,89.0,3.38720989227295,1.3,74.503,96.0,6.07862949,6.8,18389.53103206732
Trinidad and Tobago,2016,1469330.0,17.0,86.0,3.95391011238098,1.2,74.281,97.0,6.83270836,6.8,15991.108794536703
Trinidad and Tobago,2017,1478607.0,16.0,93.0,3.57550001144409,1.2,74.23,89.0,6.99457884,6.9,16094.666781496777
Trinidad and Tobago,2018,1504709.0,19.0,90.0,3.30403995513916,1.1,73.802,99.0,6.70954943,7.0,16164.161332662738
Trinidad and Tobago,2019,1519955.0,16.0,99.0,3.69809007644653,1.1,74.228,93.0,7.02007389,7.3,15690.963095549314
Tunisia,2001,9995123.0,25.0,92.0,6.20184993743896,0.1,73.816,98.0,5.09929466,4.4,2207.679868901548
Tunisia,2002,10094561.0,24.0,94.0,5.79006004333496,0.1,74.059,96.0,5.37092733,4.4,2292.536917611731
Tunisia,2003,10193798.0,25.0,90.0,6.81675004959106,0.1,74.305,95.0,5.46378517,4.5,2693.108826848859
Tunisia,2004,10292225.0,25.0,95.0,6.72078990936279,0.1,74.49,97.0,5.45323801,4.4,3029.768491501575
Tunisia,2005,10388344.0,26.0,96.0,6.4515700340271,0.1,74.764,98.0,5.3973608,4.3,3106.655647287833
Tunisia,2006,10483558.0,26.0,98.0,6.43879985809326,0.1,74.921,99.0,5.38218164,4.3,3279.1644108815703
Tunisia,2007,10580395.0,28.0,98.0,6.46451997756958,0.1,75.072,98.0,5.42856932,4.0,3677.9419248338754
Tunisia,2008,10680380.0,27.0,98.0,6.27157020568848,0.1,75.185,99.0,5.41714668,3.8,4200.315819960085
Tunisia,2009,10784504.0,26.0,98.0,6.528480052948,0.1,75.267,99.0,5.67045975,3.6,4029.38660323752
Tunisia,2010,10895063.0,28.0,97.0,5.96303987503052,0.1,75.421,98.0,5.88395596,3.4,4241.011909519278
Tunisia,2011,11032528.0,35.0,96.0,7.55436992645264,0.1,75.46,98.0,6.43202877,3.2,4361.896449123457
Tunisia,2012,11174383.0,37.0,96.0,5.95086002349854,0.1,75.55,97.0,6.6064229,3.0,4233.894568070768
Tunisia,2013,11300284.0,35.0,94.0,6.96745014190674,0.1,75.65,98.0,6.85662031,2.8,4308.22693040853
Tunisia,2014,11428948.0,35.0,98.0,6.88186979293823,0.1,75.65,98.0,6.80739641,2.7,4398.573921910637
Tunisia,2015,11557779.0,38.0,98.0,6.22044992446899,0.1,75.692,98.0,6.62154102,2.5,3960.9753299284484
Tunisia,2016,11685667.0,38.0,96.0,7.32434988021851,0.1,75.786,98.0,6.60998964,2.5,3796.167920063453
Tanzania,2004,38360879.0,510.0,94.0,3.56122994422913,6.3,55.596,95.0,5.7373414,31.6,447.513336181641
Tanzania,2005,39439505.0,510.0,91.0,3.54625010490417,6.0,56.299,90.0,6.32282591,28.4,480.275634765625
Tanzania,2006,40562052.0,504.0,93.0,3.00991988182068,5.8,56.911,90.0,7.59827995,25.9,473.367980957031
Tanzania,2007,41716497.0,492.0,90.0,4.03342008590698,5.6,57.52,83.0,6.8842783,25.7,539.122314453125
Tanzania,2008,42870884.0,474.0,88.0,4.18591022491455,5.5,58.086,86.0,5.55704832,25.9,671.573608398438
Tanzania,2009,43957933.0,452.0,91.0,3.96076011657715,5.4,58.894,85.0,5.0630641,26.7,681.243713378906
Tanzania,2010,45110527.0,426.0,92.0,4.54169988632202,5.4,60.105,91.0,5.22392178,25.6,730.813293457031
Tanzania,2011,46416031.0,401.0,93.0,3.55829000473022,5.3,61.049,90.0,5.05598497,24.2,768.933471679688
Tanzania,2012,47786137.0,378.0,97.0,3.4709300994873,5.2,62.03,92.0,5.01779366,23.2,854.543212890625
Tanzania,2013,49253643.0,336.0,99.0,3.35795998573303,5.2,62.96,91.0,4.64643383,22.7,955.218933105469
Tanzania,2014,50814552.0,327.0,97.0,3.38488006591797,5.2,63.873,97.0,4.01492023,22.5,1012.76690673828
Tanzania,2015,52542823.0,306.0,95.0,4.19486999511719,5.1,64.651,96.0,3.64969921,22.5,928.806457519531
Tanzania,2016,54401802.0,287.0,83.0,4.10197019577026,5.1,65.386,92.0,3.9635036,22.7,942.472961425781
Tanzania,2017,56267032.0,269.0,90.0,4.4305100440979,5.0,65.999,90.0,4.08257437,23.0,976.212219238281
Tanzania,2018,58090443.0,253.0,88.0,3.69643998146057,4.9,66.535,89.0,4.15363026,23.3,1010.93762207031
Tanzania,2019,59872579.0,237.0,88.0,3.59683990478516,4.8,66.989,89.0,3.82769322,23.4,1052.02172851563
Ukraine,2001,48662400.0,119.0,99.0,4.52568006515503,0.8,67.83707317073171,99.0,5.72534418,3.0,807.801940917969
Ukraine,2002,48202470.0,123.0,99.0,5.24006986618042,0.8,68.27560975609757,99.0,5.99220037,2.5,911.9111328125
Ukraine,2003,47812949.0,126.0,99.0,5.4001898765564,0.9,68.21073170731708,97.0,6.54574108,2.5,1087.78564453125
Ukraine,2004,47451626.0,127.0,99.0,5.12376022338867,0.9,68.18536585365854,99.0,6.16856956,2.5,1416.60375976563
Ukraine,2005,47105171.0,127.0,96.0,5.84819984436035,0.9,67.95682926829268,96.0,6.3461585,2.5,1894.47082519531
Ukraine,2006,46787786.0,125.0,98.0,5.97945976257324,0.9,68.07756097560977,98.0,6.41695166,2.5,2391.32397460938
Ukraine,2007,46509355.0,123.0,97.0,5.90244007110596,0.9,68.22219512195123,98.0,6.01705217,2.5,3197.93432617188
Ukraine,2008,46258189.0,119.0,94.0,6.15242004394531,0.9,68.25146341463416,90.0,5.49728012,2.5,4066.5478515625
